Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
 1127 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 11.644 9.693 7.687 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1128 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 11.622 9.677 7.675 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1129 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 11.630 9.676 7.663 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1130 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 11.695 9.694 7.648 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1131 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 11.828 9.748 7.638 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1132 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 12.063 9.831 6.945 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1133 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 12.460 9.955 6.046 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1134 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 10.118 5.513 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1135 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 10.295 5.241 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1136 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 10.458 5.130 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1137 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 10.561 5.044 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1138 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 10.561 4.789 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1139 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 10.436 3.876 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1140 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 10.204 3.869 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1141 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 12.976 9.910 4.286 1.096 0.000 0.000 0.000 0.000 0.000 0.000
 1142 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 11.897 9.626 4.892 1.714 0.000 0.000 0.000 0.000 0.000 0.000
 1143 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 11.378 9.399 6.836 2.069 0.000 0.000 0.000 0.000 0.000 0.000
 1144 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 11.015 9.242 7.167 2.280 0.000 0.000 0.000 0.000 0.000 0.000
 1145 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 10.764 9.139 7.329 2.381 0.000 0.000 0.000 0.000 0.000 0.000
 1146 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 10.603 9.074 7.416 2.354 0.000 0.000 0.000 0.000 0.000 0.000
 1147 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 10.515 9.037 7.439 3.835 0.000 0.000 0.000 0.000 0.000 0.000
 1148 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 10.492 9.013 7.408 2.737 0.000 0.000 0.000 0.000 0.000 0.000
 1149 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 10.532 9.007 7.298 2.872 0.000 0.000 0.000 0.000 0.000 0.000
 1150 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 10.653 9.021 7.053 2.877 0.000 0.000 0.000 0.000 0.000 0.000
 1151 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 10.886 9.073 6.339 2.796 0.000 0.000 0.000 0.000 0.000 0.000
 1152 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 11.290 9.196 5.003 2.640 0.000 0.000 0.000 0.000 0.000 0.000
 1153 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 11.976 9.470 4.492 2.383 0.000 0.000 0.000 0.000 0.000 0.000
 1154 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 9.968 4.116 1.967 0.000 0.000 0.000 0.000 0.000 0.000
 1155 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 10.611 3.729 1.208 0.000 0.000 0.000 0.000 0.000 0.000
 1156 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 10.327 3.248 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1157 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 10.247 4.045 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1158 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 10.177 4.017 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1159 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 9.984 3.282 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1160 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 10.257 3.770 1.486 0.000 0.000 0.000 0.000 0.000 0.000
 1161 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 9.825 4.166 2.230 0.000 0.000 0.000 0.000 0.000 0.000
 1162 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 11.754 9.195 4.545 2.678 0.000 0.000 0.000 0.000 0.000 0.000
 1163 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 10.989 8.896 5.034 2.995 0.000 0.000 0.000 0.000 0.000 0.000
 1164 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 10.545 8.791 6.016 3.246 0.000 0.000 0.000 0.000 0.000 0.000
 1165 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 12.396 10.284 8.765 6.879 3.498 0.000 0.000 0.000 0.000 0.000 0.000
 1166 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 11.854 10.138 8.762 7.200 3.972 0.000 0.000 0.000 0.000 0.000 0.000
 1167 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 11.640 10.069 8.764 7.341 5.153 0.000 0.000 0.000 0.000 0.000 0.000
 1168 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 11.601 10.055 8.770 7.379 5.409 0.000 0.000 0.000 0.000 0.000 0.000
 1169 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 11.711 10.097 8.772 7.327 5.062 0.000 0.000 0.000 0.000 0.000 0.000
 1170 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 12.003 10.196 8.777 7.168 3.962 0.000 0.000 0.000 0.000 0.000 0.000
 1171 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 10.386 8.793 6.804 3.550 0.000 0.000 0.000 0.000 0.000 0.000
 1172 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 10.725 8.837 5.891 3.296 0.000 0.000 0.000 0.000 0.000 0.000
 1173 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 11.339 8.979 5.059 3.036 0.000 0.000 0.000 0.000 0.000 0.000
 1174 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 9.391 4.600 2.692 0.000 0.000 0.000 0.000 0.000 0.000
 1175 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 10.262 4.221 2.175 0.000 0.000 0.000 0.000 0.000 0.000
 1176 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 10.653 3.794 1.251 0.000 0.000 0.000 0.000 0.000 0.000
 1177 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 10.971 3.232 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1178 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 11.702 4.475 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1179 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 11.305 3.094 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1180 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 11.501 3.701 0.728 0.000 0.000 0.000 0.000 0.000 0.000
 1181 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 10.533 4.151 1.925 0.000 0.000 0.000 0.000 0.000 0.000
 1182 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 9.704 4.548 2.480 0.000 0.000 0.000 0.000 0.000 0.000
 1183 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 11.758 9.248 5.029 2.824 0.000 0.000 0.000 0.000 0.000 0.000
 1184 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 11.061 9.057 5.952 3.064 0.000 0.000 0.000 0.000 0.000 0.000
 1185 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 10.686 8.980 6.893 3.244 0.000 0.000 0.000 0.000 0.000 0.000
 1186 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 10.484 8.945 7.233 3.449 0.000 0.000 0.000 0.000 0.000 0.000
 1187 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 12.526 10.378 8.936 7.378 4.484 0.000 0.000 0.000 0.000 0.000 0.000
 1188 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 12.353 10.350 8.938 7.419 5.040 0.000 0.000 0.000 0.000 0.000 0.000
 1189 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 12.521 10.383 8.947 7.378 3.892 0.000 0.000 0.000 0.000 0.000 0.000
 1190 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 10.491 8.972 7.249 3.022 0.000 0.000 0.000 0.000 0.000 0.000
 1191 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 10.682 9.029 6.968 2.814 0.000 0.000 0.000 0.000 0.000 0.000
 1192 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 10.991 9.145 5.913 2.591 0.000 0.000 0.000 0.000 0.000 0.000
 1193 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 11.462 9.358 4.681 2.286 0.000 0.000 0.000 0.000 0.000 0.000
 1194 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 12.161 9.704 4.182 1.829 0.000 0.000 0.000 0.000 0.000 0.000
 1195 13.039 13.039 13.039 13.039 13.039 13.039 13.039 13.039 13.039 13.039 13.039 13.039 13.039 13.039 13.039 13.039 10.121 3.760 1.018 0.000 0.000 0.000 0.000 0.000 0.000
 1196 13.035 13.035 13.035 13.035 13.035 13.035 13.035 13.035 13.035 13.035 13.035 13.035 13.035 13.035 13.035 13.035 10.494 3.307 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1197 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 10.707 3.925 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1198 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 10.725 4.283 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1199 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 10.556 3.748 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1200 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 10.260 3.361 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1201 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 12.426 9.920 3.741 0.658 0.000 0.000 0.000 0.000 0.000 0.000
 1202 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 11.703 9.618 4.110 1.373 0.000 0.000 0.000 0.000 0.000 0.000
 1203 13.032 13.032 13.032 13.032 13.032 13.032 13.032 13.032 13.032 13.032 13.032 13.032 13.032 13.032 13.032 11.266 9.403 4.650 1.663 0.000 0.000 0.000 0.000 0.000 0.000
 1204 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 10.983 9.267 7.108 1.737 0.000 0.000 0.000 0.000 0.000 0.000
 1205 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 10.810 9.198 7.327 1.589 0.000 0.000 0.000 0.000 0.000 0.000
 1206 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 10.722 9.166 7.431 1.045 0.000 0.000 0.000 0.000 0.000 0.000
 1207 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 10.713 9.170 7.476 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1208 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 10.779 9.201 7.474 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1209 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 10.920 9.268 7.426 1.103 0.000 0.000 0.000 0.000 0.000 0.000
 1210 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 11.156 9.370 7.327 1.336 0.000 0.000 0.000 0.000 0.000 0.000
 1211 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 11.523 9.538 7.157 1.222 0.000 0.000 0.000 0.000 0.000 0.000
 1212 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 12.062 9.772 4.388 0.720 0.000 0.000 0.000 0.000 0.000 0.000
 1213 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 10.067 3.900 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1214 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 10.370 4.221 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1215 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 10.607 4.786 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1216 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 10.700 4.923 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1217 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 10.617 4.709 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1218 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 10.391 3.601 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1219 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 10.085 4.058 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1220 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 12.261 9.790 4.662 1.069 0.000 0.000 0.000 0.000 0.000 0.000
 1221 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 11.633 9.555 7.124 1.490 0.000 0.000 0.000 0.000 0.000 0.000
 1222 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 11.245 9.393 7.322 1.616 0.000 0.000 0.000 0.000 0.000 0.000
 1223 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 11.001 9.289 7.430 1.465 0.000 0.000 0.000 0.000 0.000 0.000
 1224 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 10.855 9.227 7.482 0.638 0.000 0.000 0.000 0.000 0.000 0.000
 1225 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 10.792 9.197 7.484 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1226 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 10.808 9.192 7.429 1.567 0.000 0.000 0.000 0.000 0.000 0.000
 1227 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 10.902 9.223 7.306 1.950 0.000 0.000 0.000 0.000 0.000 0.000
 1228 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 11.096 9.294 7.034 2.029 0.000 0.000 0.000 0.000 0.000 0.000
 1229 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 11.420 9.428 4.978 1.931 0.000 0.000 0.000 0.000 0.000 0.000
 1230 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 11.908 9.656 4.303 1.655 0.000 0.000 0.000 0.000 0.000 0.000
 1231 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 9.985 3.891 1.089 0.000 0.000 0.000 0.000 0.000 0.000
 1232 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 10.362 3.490 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1233 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 10.689 3.013 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1234 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 10.874 4.228 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1235 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 10.848 3.998 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1236 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 10.609 3.221 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1237 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 10.207 3.667 0.916 0.000 0.000 0.000 0.000 0.000 0.000
 1238 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 12.280 9.744 4.052 1.785 0.000 0.000 0.000 0.000 0.000 0.000
 1239 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 13.029 11.462 9.355 4.459 2.255 0.000 0.000 0.000 0.000 0.000 0.000
 1240 13.030 13.030 13.030 13.030 13.030 13.030 13.030 13.030 13.030 13.030 13.030 13.030 13.030 13.030 13.030 10.950 9.100 5.099 2.558 0.000 0.000 0.000 0.000 0.000 0.000
 1241 13.032 13.032 13.032 13.032 13.032 13.032 13.032 13.032 13.032 13.032 13.032 13.032 13.032 13.032 13.032 10.608 8.968 6.686 2.763 0.000 0.000 0.000 0.000 0.000 0.000
 1242 13.034 13.034 13.034 13.034 13.034 13.034 13.034 13.034 13.034 13.034 13.034 13.034 13.034 13.034 12.635 10.393 8.903 7.126 2.918 0.000 0.000 0.000 0.000 0.000 0.000
 1243 13.037 13.037 13.037 13.037 13.037 13.037 13.037 13.037 13.037 13.037 13.037 13.037 13.037 13.037 12.095 10.264 8.872 7.306 3.096 0.000 0.000 0.000 0.000 0.000 0.000
 1244 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 11.904 10.200 8.861 7.384 4.940 0.000 0.000 0.000 0.000 0.000 0.000
 1245 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 11.901 10.201 8.855 7.382 4.980 0.000 0.000 0.000 0.000 0.000 0.000
 1246 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 12.057 10.251 8.858 7.303 3.437 0.000 0.000 0.000 0.000 0.000 0.000
 1247 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 12.655 10.379 8.877 7.099 3.218 0.000 0.000 0.000 0.000 0.000 0.000
 1248 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 10.605 8.915 6.587 3.088 0.000 0.000 0.000 0.000 0.000 0.000
 1249 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 11.001 9.014 5.333 2.916 0.000 0.000 0.000 0.000 0.000 0.000
 1250 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 11.670 9.254 4.721 2.669 0.000 0.000 0.000 0.000 0.000 0.000
 1251 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 9.776 4.332 2.297 0.000 0.000 0.000 0.000 0.000 0.000
 1252 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 10.571 3.964 1.677 0.000 0.000 0.000 0.000 0.000 0.000
 1253 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 10.845 3.516 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1254 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 10.991 3.839 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1255 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 11.263 4.365 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1256 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 11.045 3.320 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1257 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 11.158 3.869 1.338 0.000 0.000 0.000 0.000 0.000 0.000
 1258 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 10.220 4.305 2.198 0.000 0.000 0.000 0.000 0.000 0.000
