Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
 1105 5.451 5.429 5.384 5.323 5.250 5.164 5.070 4.967 4.860 4.750 4.633 4.502 4.353 4.191 4.004 3.797 3.566 3.302 3.004 2.656 2.230 1.680 0.782 0.000 0.000
 1106 5.482 5.460 5.416 5.355 5.282 5.197 5.103 5.002 4.894 4.784 4.667 4.535 4.389 4.224 4.037 3.833 3.602 3.339 3.040 2.692 2.266 1.721 0.893 0.000 0.000
 1107 5.515 5.493 5.449 5.389 5.315 5.230 5.137 5.034 4.927 4.816 4.698 4.567 4.420 4.253 4.066 3.859 3.625 3.357 3.059 2.699 2.273 1.715 0.853 0.000 0.000
 1108 5.548 5.526 5.482 5.422 5.349 5.265 5.170 5.067 4.959 4.849 4.730 4.598 4.447 4.277 4.090 3.880 3.639 3.368 3.058 2.690 2.247 1.662 0.683 0.000 0.000
 1109 5.580 5.559 5.515 5.455 5.381 5.297 5.202 5.098 4.990 4.880 4.758 4.624 4.470 4.300 4.108 3.888 3.647 3.365 3.048 2.668 2.200 1.575 0.295 0.000 0.000
 1110 5.611 5.590 5.545 5.486 5.413 5.328 5.232 5.129 5.019 4.907 4.786 4.648 4.494 4.318 4.123 3.900 3.649 3.364 3.027 2.631 2.138 1.491 0.000 0.000 0.000
 1111 5.639 5.618 5.575 5.514 5.441 5.357 5.262 5.157 5.047 4.935 4.811 4.673 4.514 4.338 4.137 3.909 3.651 3.355 3.011 2.599 2.072 1.367 0.000 0.000 0.000
 1112 5.664 5.643 5.600 5.540 5.468 5.383 5.286 5.183 5.073 4.959 4.836 4.693 4.534 4.356 4.151 3.920 3.655 3.349 2.993 2.561 2.013 1.237 0.000 0.000 0.000
 1113 5.686 5.665 5.622 5.563 5.490 5.404 5.309 5.205 5.092 4.982 4.857 4.714 4.555 4.368 4.164 3.929 3.658 3.351 2.984 2.544 1.975 1.141 0.000 0.000 0.000
 1114 5.703 5.683 5.640 5.581 5.509 5.423 5.327 5.224 5.112 5.000 4.875 4.732 4.570 4.387 4.176 3.945 3.673 3.360 2.989 2.541 1.963 1.098 0.000 0.000 0.000
 1115 5.717 5.697 5.654 5.595 5.522 5.437 5.341 5.238 5.127 5.015 4.890 4.749 4.585 4.402 4.194 3.959 3.688 3.374 3.008 2.556 1.978 1.117 0.000 0.000 0.000
 1116 5.726 5.705 5.663 5.604 5.531 5.447 5.352 5.248 5.136 5.026 4.901 4.761 4.599 4.415 4.208 3.976 3.708 3.395 3.032 2.592 2.023 1.202 0.000 0.000 0.000
 1117 5.730 5.710 5.667 5.609 5.536 5.452 5.357 5.253 5.143 5.033 4.908 4.769 4.608 4.427 4.222 3.990 3.726 3.419 3.063 2.632 2.079 1.276 0.000 0.000 0.000
 1118 5.730 5.710 5.667 5.608 5.536 5.452 5.358 5.253 5.145 5.036 4.911 4.773 4.614 4.436 4.234 4.006 3.744 3.445 3.093 2.677 2.146 1.392 0.000 0.000 0.000
 1119 5.726 5.705 5.663 5.605 5.532 5.448 5.354 5.250 5.142 5.034 4.911 4.772 4.616 4.440 4.242 4.013 3.759 3.467 3.119 2.715 2.205 1.495 0.000 0.000 0.000
 1120 5.717 5.697 5.654 5.595 5.523 5.440 5.346 5.243 5.135 5.027 4.904 4.768 4.611 4.438 4.240 4.018 3.766 3.478 3.141 2.741 2.248 1.574 0.000 0.000 0.000
 1121 5.705 5.685 5.642 5.583 5.511 5.428 5.334 5.230 5.121 5.013 4.894 4.755 4.601 4.428 4.233 4.013 3.762 3.477 3.144 2.756 2.271 1.620 0.176 0.000 0.000
 1122 5.690 5.669 5.626 5.567 5.495 5.411 5.318 5.215 5.107 4.999 4.878 4.741 4.590 4.414 4.222 4.000 3.752 3.470 3.141 2.749 2.273 1.626 0.300 0.000 0.000
 1123 5.671 5.651 5.608 5.548 5.476 5.392 5.299 5.195 5.086 4.978 4.857 4.721 4.567 4.394 4.198 3.979 3.731 3.449 3.120 2.729 2.248 1.596 0.114 0.000 0.000
 1124 5.651 5.630 5.587 5.528 5.455 5.370 5.276 5.172 5.064 4.954 4.835 4.696 4.542 4.369 4.171 3.952 3.700 3.419 3.082 2.690 2.197 1.532 0.000 0.000 0.000
 1125 5.628 5.607 5.564 5.504 5.431 5.347 5.252 5.148 5.038 4.928 4.807 4.669 4.515 4.339 4.141 3.916 3.664 3.372 3.035 2.635 2.129 1.429 0.000 0.000 0.000
 1126 5.604 5.583 5.540 5.480 5.407 5.321 5.226 5.121 5.010 4.900 4.778 4.638 4.479 4.303 4.105 3.879 3.618 3.326 2.981 2.570 2.047 1.297 0.000 0.000 0.000
 1127 5.579 5.558 5.515 5.454 5.380 5.294 5.198 5.093 4.981 4.871 4.748 4.608 4.449 4.268 4.064 3.838 3.574 3.271 2.919 2.495 1.947 1.130 0.000 0.000 0.000
 1128 5.554 5.533 5.489 5.428 5.354 5.267 5.170 5.065 4.953 4.841 4.714 4.573 4.412 4.233 4.026 3.795 3.527 3.220 2.861 2.421 1.852 0.991 0.000 0.000 0.000
 1129 5.529 5.508 5.464 5.402 5.328 5.241 5.145 5.037 4.924 4.812 4.685 4.542 4.380 4.196 3.989 3.754 3.486 3.173 2.806 2.354 1.763 0.804 0.000 0.000 0.000
 1130 5.505 5.484 5.439 5.378 5.303 5.216 5.118 5.011 4.898 4.784 4.657 4.514 4.350 4.167 3.957 3.718 3.447 3.133 2.763 2.303 1.695 0.638 0.000 0.000 0.000
 1131 5.482 5.461 5.416 5.355 5.280 5.193 5.095 4.987 4.874 4.758 4.633 4.488 4.324 4.140 3.930 3.695 3.421 3.103 2.729 2.273 1.653 0.537 0.000 0.000 0.000
 1132 5.461 5.440 5.395 5.333 5.258 5.170 5.072 4.964 4.851 4.737 4.610 4.467 4.303 4.119 3.909 3.674 3.400 3.086 2.711 2.255 1.644 0.533 0.000 0.000 0.000
 1133 5.443 5.421 5.376 5.314 5.238 5.151 5.052 4.944 4.832 4.717 4.590 4.449 4.285 4.101 3.894 3.662 3.391 3.081 2.714 2.258 1.659 0.615 0.000 0.000 0.000
 1134 5.426 5.404 5.359 5.297 5.222 5.135 5.037 4.929 4.816 4.701 4.576 4.435 4.274 4.090 3.886 3.651 3.389 3.079 2.716 2.276 1.694 0.735 0.000 0.000 0.000
 1135 5.413 5.391 5.346 5.284 5.209 5.121 5.023 4.916 4.803 4.689 4.564 4.423 4.265 4.084 3.879 3.651 3.386 3.083 2.731 2.299 1.734 0.829 0.000 0.000 0.000
 1136 5.403 5.381 5.335 5.273 5.198 5.111 5.012 4.907 4.794 4.680 4.555 4.414 4.258 4.077 3.876 3.650 3.389 3.093 2.741 2.318 1.765 0.895 0.000 0.000 0.000
 1137 5.396 5.373 5.328 5.266 5.190 5.103 5.006 4.899 4.786 4.672 4.549 4.408 4.252 4.074 3.872 3.647 3.389 3.093 2.745 2.329 1.785 0.947 0.000 0.000 0.000
 1138 5.392 5.370 5.324 5.262 5.186 5.099 5.001 4.895 4.783 4.668 4.547 4.404 4.247 4.069 3.868 3.639 3.384 3.088 2.740 2.325 1.781 0.974 0.000 0.000 0.000
 1139 5.391 5.369 5.323 5.261 5.185 5.098 4.999 4.893 4.779 4.667 4.542 4.402 4.243 4.064 3.860 3.635 3.374 3.074 2.722 2.298 1.746 0.903 0.000 0.000 0.000
 1140 5.393 5.371 5.325 5.264 5.187 5.099 5.002 4.894 4.780 4.665 4.539 4.399 4.237 4.057 3.852 3.617 3.353 3.050 2.690 2.250 1.672 0.721 0.000 0.000 0.000
 1141 5.399 5.377 5.331 5.269 5.193 5.105 5.006 4.897 4.782 4.668 4.541 4.396 4.232 4.049 3.839 3.601 3.329 3.016 2.645 2.185 1.565 0.309 0.000 0.000 0.000
 1142 5.407 5.385 5.339 5.277 5.200 5.112 5.011 4.903 4.788 4.671 4.542 4.395 4.226 4.039 3.824 3.579 3.298 2.973 2.584 2.096 1.438 0.000 0.000 0.000 0.000
 1143 5.417 5.395 5.350 5.287 5.210 5.121 5.020 4.911 4.794 4.675 4.544 4.394 4.225 4.028 3.809 3.555 3.264 2.925 2.509 1.985 1.251 0.000 0.000 0.000 0.000
 1144 5.429 5.408 5.362 5.300 5.223 5.133 5.032 4.922 4.804 4.684 4.549 4.397 4.223 4.026 3.795 3.535 3.234 2.874 2.435 1.863 0.992 0.000 0.000 0.000 0.000
 1145 5.443 5.422 5.377 5.315 5.237 5.148 5.046 4.933 4.815 4.694 4.558 4.402 4.225 4.023 3.789 3.523 3.208 2.834 2.373 1.756 0.686 0.000 0.000 0.000 0.000
 1146 5.458 5.437 5.393 5.330 5.254 5.162 5.060 4.948 4.830 4.709 4.571 4.415 4.236 4.025 3.792 3.516 3.194 2.809 2.329 1.676 0.329 0.000 0.000 0.000 0.000
 1147 5.475 5.454 5.409 5.346 5.269 5.179 5.077 4.965 4.845 4.725 4.588 4.431 4.250 4.042 3.803 3.527 3.202 2.810 2.326 1.661 0.043 0.000 0.000 0.000 0.000
 1148 5.492 5.471 5.426 5.364 5.287 5.198 5.095 4.983 4.865 4.746 4.610 4.451 4.273 4.067 3.828 3.552 3.231 2.846 2.369 1.721 0.468 0.000 0.000 0.000 0.000
 1149 5.509 5.488 5.444 5.382 5.306 5.217 5.114 5.005 4.887 4.768 4.632 4.478 4.299 4.099 3.866 3.596 3.285 2.914 2.460 1.851 0.880 0.000 0.000 0.000 0.000
 1150 5.527 5.506 5.461 5.400 5.324 5.236 5.136 5.025 4.910 4.791 4.659 4.507 4.333 4.139 3.914 3.657 3.356 3.006 2.582 2.034 1.228 0.000 0.000 0.000 0.000
 1151 5.544 5.523 5.479 5.417 5.342 5.254 5.156 5.049 4.935 4.817 4.688 4.542 4.376 4.184 3.968 3.727 3.446 3.114 2.724 2.240 1.578 0.000 0.000 0.000 0.000
 1152 5.561 5.540 5.496 5.435 5.361 5.275 5.177 5.072 4.961 4.845 4.720 4.577 4.418 4.234 4.033 3.798 3.533 3.230 2.874 2.439 1.886 1.025 0.000 0.000 0.000
 1153 5.578 5.557 5.512 5.453 5.379 5.293 5.197 5.093 4.985 4.873 4.752 4.616 4.462 4.286 4.091 3.871 3.623 3.338 3.013 2.625 2.145 1.489 0.000 0.000 0.000
 1154 5.594 5.573 5.529 5.469 5.396 5.312 5.218 5.117 5.009 4.901 4.781 4.650 4.503 4.333 4.146 3.940 3.705 3.441 3.135 2.783 2.358 1.804 0.952 0.000 0.000
 1155 5.609 5.588 5.544 5.484 5.412 5.330 5.239 5.138 5.031 4.924 4.809 4.682 4.538 4.379 4.198 3.997 3.776 3.523 3.236 2.908 2.516 2.037 1.368 0.000 0.000
 1156 5.622 5.601 5.558 5.499 5.427 5.346 5.256 5.156 5.053 4.946 4.836 4.709 4.567 4.413 4.238 4.047 3.829 3.587 3.315 2.999 2.636 2.189 1.607 0.564 0.000
 1157 5.635 5.614 5.570 5.512 5.441 5.360 5.269 5.172 5.067 4.965 4.854 4.731 4.590 4.438 4.266 4.075 3.864 3.632 3.364 3.060 2.710 2.285 1.746 0.884 0.000
 1158 5.646 5.625 5.582 5.523 5.452 5.372 5.282 5.184 5.082 4.977 4.866 4.744 4.605 4.454 4.281 4.093 3.882 3.651 3.386 3.090 2.741 2.320 1.790 0.976 0.000
 1159 5.655 5.634 5.590 5.532 5.461 5.380 5.290 5.192 5.088 4.985 4.874 4.750 4.611 4.454 4.285 4.094 3.882 3.644 3.379 3.075 2.721 2.296 1.752 0.939 0.000
 1160 5.662 5.641 5.598 5.540 5.468 5.386 5.296 5.197 5.092 4.985 4.874 4.747 4.608 4.449 4.274 4.080 3.862 3.619 3.343 3.028 2.661 2.209 1.623 0.604 0.000
 1161 5.667 5.646 5.603 5.544 5.472 5.390 5.297 5.197 5.092 4.984 4.869 4.737 4.593 4.431 4.250 4.050 3.822 3.565 3.278 2.942 2.550 2.053 1.417 0.000 0.000
 1162 5.669 5.648 5.605 5.545 5.473 5.390 5.296 5.193 5.088 4.978 4.859 4.725 4.574 4.406 4.217 4.007 3.766 3.495 3.185 2.825 2.386 1.824 0.980 0.000 0.000
 1163 5.669 5.648 5.604 5.545 5.472 5.386 5.292 5.187 5.079 4.967 4.843 4.707 4.548 4.370 4.172 3.949 3.695 3.406 3.069 2.669 2.172 1.524 0.000 0.000 0.000
 1164 5.665 5.644 5.601 5.541 5.468 5.381 5.286 5.179 5.069 4.954 4.826 4.681 4.517 4.333 4.123 3.888 3.613 3.299 2.932 2.485 1.920 1.009 0.000 0.000 0.000
 1165 5.658 5.638 5.594 5.534 5.460 5.373 5.275 5.168 5.055 4.938 4.808 4.659 4.487 4.295 4.074 3.823 3.532 3.193 2.784 2.276 1.606 0.000 0.000 0.000 0.000
 1166 5.648 5.628 5.585 5.524 5.449 5.362 5.263 5.155 5.039 4.921 4.786 4.634 4.457 4.257 4.027 3.764 3.456 3.092 2.646 2.070 1.229 0.000 0.000 0.000 0.000
 1167 5.635 5.615 5.571 5.511 5.437 5.348 5.247 5.138 5.022 4.903 4.765 4.608 4.432 4.224 3.988 3.712 3.390 3.009 2.528 1.892 0.827 0.000 0.000 0.000 0.000
 1168 5.619 5.599 5.555 5.495 5.419 5.332 5.231 5.120 5.002 4.883 4.745 4.588 4.407 4.199 3.957 3.678 3.350 2.954 2.462 1.794 0.520 0.000 0.000 0.000 0.000
 1169 5.601 5.581 5.537 5.477 5.401 5.312 5.211 5.100 4.984 4.863 4.725 4.569 4.387 4.182 3.940 3.664 3.336 2.944 2.456 1.799 0.581 0.000 0.000 0.000 0.000
 1170 5.581 5.560 5.516 5.455 5.380 5.290 5.191 5.080 4.963 4.844 4.709 4.552 4.373 4.171 3.935 3.662 3.347 2.972 2.511 1.899 0.872 0.000 0.000 0.000 0.000
 1171 5.559 5.538 5.494 5.433 5.357 5.268 5.168 5.059 4.944 4.825 4.691 4.537 4.363 4.168 3.941 3.681 3.379 3.026 2.599 2.051 1.232 0.000 0.000 0.000 0.000
 1172 5.536 5.515 5.470 5.409 5.334 5.246 5.147 5.039 4.925 4.805 4.676 4.531 4.362 4.170 3.954 3.706 3.425 3.097 2.704 2.212 1.545 0.000 0.000 0.000 0.000
 1173 5.513 5.491 5.447 5.385 5.310 5.222 5.126 5.018 4.906 4.791 4.665 4.520 4.359 4.175 3.971 3.736 3.471 3.165 2.805 2.369 1.804 0.899 0.000 0.000 0.000
 1174 5.490 5.468 5.423 5.361 5.287 5.201 5.104 4.999 4.889 4.775 4.652 4.514 4.357 4.184 3.986 3.764 3.513 3.227 2.894 2.503 2.005 1.309 0.000 0.000 0.000
 1175 5.467 5.446 5.400 5.340 5.265 5.180 5.085 4.981 4.871 4.759 4.640 4.506 4.354 4.187 3.998 3.784 3.547 3.276 2.966 2.598 2.151 1.557 0.410 0.000 0.000
 1176 5.447 5.425 5.380 5.319 5.245 5.161 5.066 4.963 4.855 4.745 4.628 4.496 4.350 4.185 4.001 3.798 3.567 3.307 3.008 2.660 2.243 1.706 0.845 0.000 0.000
 1177 5.429 5.407 5.362 5.300 5.226 5.142 5.048 4.947 4.839 4.729 4.614 4.484 4.340 4.178 3.998 3.797 3.569 3.316 3.029 2.685 2.289 1.775 1.003 0.000 0.000
 1178 5.414 5.392 5.347 5.285 5.212 5.127 5.034 4.931 4.824 4.716 4.601 4.469 4.325 4.163 3.985 3.785 3.557 3.304 3.016 2.681 2.276 1.771 0.998 0.000 0.000
 1179 5.403 5.380 5.335 5.274 5.200 5.115 5.020 4.918 4.810 4.700 4.583 4.453 4.307 4.145 3.961 3.761 3.533 3.273 2.978 2.634 2.221 1.693 0.898 0.000 0.000
 1180 5.395 5.373 5.327 5.266 5.191 5.106 5.010 4.908 4.796 4.686 4.567 4.435 4.284 4.116 3.929 3.723 3.488 3.221 2.914 2.555 2.116 1.535 0.481 0.000 0.000
 1181 5.392 5.370 5.324 5.262 5.187 5.100 5.003 4.898 4.788 4.673 4.552 4.415 4.261 4.089 3.896 3.677 3.432 3.151 2.825 2.438 1.961 1.323 0.000 0.000 0.000
 1182 5.393 5.371 5.326 5.263 5.187 5.099 5.001 4.894 4.781 4.665 4.540 4.397 4.238 4.060 3.856 3.627 3.369 3.066 2.719 2.291 1.742 0.898 0.000 0.000 0.000
 1183 5.399 5.377 5.331 5.269 5.191 5.103 5.003 4.893 4.779 4.661 4.530 4.385 4.218 4.029 3.816 3.572 3.297 2.972 2.590 2.114 1.495 0.000 0.000 0.000 0.000
 1184 5.408 5.386 5.341 5.278 5.201 5.110 5.009 4.899 4.782 4.661 4.530 4.376 4.204 4.004 3.782 3.525 3.227 2.878 2.462 1.914 1.124 0.000 0.000 0.000 0.000
 1185 5.422 5.400 5.354 5.292 5.214 5.124 5.022 4.910 4.790 4.669 4.532 4.375 4.196 3.994 3.757 3.488 3.173 2.798 2.337 1.729 0.603 0.000 0.000 0.000 0.000
 1186 5.439 5.417 5.372 5.309 5.232 5.140 5.038 4.925 4.805 4.684 4.542 4.386 4.199 3.991 3.749 3.470 3.142 2.742 2.247 1.591 0.000 0.000 0.000 0.000 0.000
 1187 5.458 5.437 5.392 5.330 5.253 5.161 5.059 4.944 4.825 4.702 4.564 4.403 4.217 4.006 3.758 3.473 3.135 2.728 2.213 1.489 0.000 0.000 0.000 0.000 0.000
 1188 5.481 5.460 5.415 5.353 5.276 5.186 5.083 4.969 4.849 4.728 4.588 4.430 4.246 4.033 3.788 3.502 3.167 2.761 2.250 1.525 0.000 0.000 0.000 0.000 0.000
 1189 5.505 5.484 5.439 5.378 5.301 5.211 5.109 4.997 4.877 4.758 4.621 4.462 4.280 4.075 3.833 3.557 3.232 2.840 2.352 1.688 0.246 0.000 0.000 0.000 0.000
 1190 5.530 5.509 5.464 5.403 5.327 5.239 5.138 5.027 4.909 4.790 4.659 4.502 4.328 4.126 3.892 3.626 3.318 2.950 2.500 1.912 0.962 0.000 0.000 0.000 0.000
 1191 5.555 5.534 5.490 5.429 5.354 5.266 5.167 5.058 4.945 4.825 4.696 4.546 4.377 4.183 3.961 3.710 3.419 3.080 2.668 2.152 1.422 0.000 0.000 0.000 0.000
 1192 5.581 5.560 5.516 5.455 5.381 5.293 5.197 5.091 4.979 4.864 4.736 4.594 4.430 4.243 4.033 3.795 3.524 3.206 2.836 2.384 1.785 0.768 0.000 0.000 0.000
 1193 5.605 5.584 5.541 5.481 5.407 5.322 5.226 5.121 5.011 4.899 4.775 4.639 4.480 4.302 4.104 3.878 3.623 3.331 2.991 2.583 2.073 1.346 0.000 0.000 0.000
 1194 5.628 5.607 5.564 5.504 5.432 5.347 5.254 5.151 5.043 4.933 4.814 4.678 4.526 4.356 4.166 3.953 3.712 3.434 3.120 2.748 2.297 1.699 0.660 0.000 0.000
 1195 5.649 5.627 5.584 5.525 5.454 5.370 5.278 5.177 5.072 4.963 4.846 4.717 4.568 4.406 4.219 4.013 3.785 3.521 3.222 2.878 2.465 1.942 1.170 0.000 0.000
 1196 5.666 5.645 5.602 5.544 5.472 5.390 5.298 5.199 5.093 4.987 4.874 4.747 4.600 4.441 4.263 4.063 3.838 3.585 3.298 2.970 2.578 2.099 1.434 0.000 0.000
 1197 5.681 5.660 5.617 5.559 5.487 5.405 5.315 5.216 5.112 5.007 4.895 4.768 4.626 4.467 4.292 4.094 3.877 3.627 3.347 3.028 2.648 2.188 1.569 0.383 0.000
 1198 5.691 5.671 5.627 5.569 5.499 5.418 5.327 5.228 5.124 5.018 4.907 4.780 4.639 4.482 4.304 4.110 3.892 3.643 3.367 3.047 2.672 2.215 1.611 0.523 0.000
 1199 5.698 5.677 5.634 5.576 5.505 5.423 5.333 5.233 5.130 5.023 4.912 4.785 4.644 4.485 4.304 4.110 3.885 3.639 3.359 3.036 2.656 2.187 1.564 0.308 0.000
 1200 5.700 5.679 5.637 5.578 5.507 5.426 5.334 5.233 5.130 5.024 4.909 4.779 4.638 4.473 4.292 4.095 3.867 3.614 3.323 2.991 2.595 2.103 1.424 0.000 0.000
 1201 5.698 5.678 5.634 5.576 5.504 5.422 5.330 5.229 5.123 5.015 4.900 4.769 4.620 4.455 4.268 4.061 3.830 3.566 3.264 2.916 2.495 1.967 1.228 0.000 0.000
 1202 5.691 5.671 5.628 5.568 5.497 5.412 5.320 5.217 5.110 5.002 4.883 4.747 4.598 4.428 4.235 4.022 3.778 3.503 3.186 2.814 2.359 1.764 0.809 0.000 0.000
 1203 5.680 5.659 5.616 5.557 5.485 5.400 5.305 5.203 5.093 4.983 4.861 4.725 4.566 4.393 4.195 3.973 3.718 3.429 3.093 2.693 2.195 1.530 0.000 0.000 0.000
 1204 5.665 5.644 5.601 5.541 5.468 5.383 5.288 5.183 5.073 4.961 4.836 4.695 4.536 4.355 4.148 3.916 3.655 3.348 2.992 2.561 2.012 1.232 0.000 0.000 0.000
 1205 5.645 5.625 5.581 5.522 5.448 5.362 5.266 5.158 5.048 4.935 4.808 4.662 4.501 4.314 4.102 3.863 3.589 3.268 2.893 2.429 1.818 0.823 0.000 0.000 0.000
 1206 5.622 5.602 5.558 5.498 5.424 5.337 5.240 5.134 5.019 4.907 4.776 4.630 4.464 4.272 4.059 3.812 3.527 3.199 2.802 2.314 1.643 0.000 0.000 0.000 0.000
 1207 5.597 5.576 5.533 5.472 5.397 5.310 5.212 5.104 4.991 4.876 4.744 4.599 4.428 4.239 4.017 3.767 3.475 3.140 2.735 2.223 1.510 0.000 0.000 0.000 0.000
 1208 5.569 5.548 5.505 5.444 5.368 5.282 5.183 5.074 4.960 4.844 4.715 4.565 4.396 4.202 3.983 3.729 3.437 3.099 2.690 2.170 1.436 0.000 0.000 0.000 0.000
 1209 5.540 5.519 5.475 5.414 5.339 5.252 5.152 5.044 4.929 4.814 4.684 4.535 4.366 4.174 3.952 3.705 3.417 3.078 2.670 2.158 1.436 0.000 0.000 0.000 0.000
 1210 5.511 5.490 5.445 5.384 5.308 5.221 5.122 5.014 4.899 4.784 4.655 4.505 4.338 4.149 3.934 3.686 3.401 3.070 2.672 2.181 1.489 0.000 0.000 0.000 0.000
 1211 5.482 5.461 5.416 5.354 5.279 5.191 5.093 4.985 4.871 4.755 4.628 4.483 4.316 4.127 3.917 3.673 3.398 3.074 2.692 2.216 1.570 0.000 0.000 0.000 0.000
 1212 5.455 5.433 5.388 5.326 5.250 5.163 5.065 4.957 4.842 4.729 4.604 4.458 4.294 4.113 3.903 3.669 3.394 3.084 2.713 2.261 1.654 0.583 0.000 0.000 0.000
 1213 5.429 5.408 5.362 5.301 5.225 5.137 5.040 4.933 4.820 4.706 4.581 4.439 4.277 4.096 3.892 3.660 3.395 3.092 2.733 2.297 1.728 0.773 0.000 0.000 0.000
 1214 5.407 5.385 5.340 5.278 5.202 5.115 5.018 4.912 4.798 4.683 4.559 4.419 4.260 4.081 3.880 3.655 3.393 3.094 2.746 2.322 1.770 0.899 0.000 0.000 0.000
 1215 5.389 5.367 5.321 5.259 5.184 5.096 4.999 4.892 4.779 4.665 4.542 4.404 4.242 4.067 3.866 3.640 3.385 3.090 2.742 2.326 1.786 0.951 0.000 0.000 0.000
 1216 5.375 5.352 5.307 5.245 5.169 5.082 4.984 4.877 4.764 4.650 4.527 4.386 4.227 4.049 3.850 3.625 3.370 3.074 2.727 2.311 1.771 0.919 0.000 0.000 0.000
 1217 5.365 5.343 5.297 5.235 5.158 5.071 4.972 4.866 4.752 4.637 4.513 4.373 4.214 4.035 3.834 3.606 3.344 3.048 2.697 2.269 1.712 0.847 0.000 0.000 0.000
 1218 5.361 5.338 5.292 5.230 5.153 5.065 4.966 4.860 4.745 4.629 4.504 4.361 4.200 4.019 3.812 3.580 3.315 3.008 2.649 2.205 1.619 0.592 0.000 0.000 0.000
 1219 5.361 5.339 5.293 5.230 5.153 5.064 4.964 4.856 4.741 4.626 4.496 4.351 4.190 4.004 3.794 3.552 3.281 2.967 2.585 2.121 1.484 0.000 0.000 0.000 0.000
 1220 5.366 5.344 5.298 5.235 5.159 5.069 4.969 4.858 4.743 4.626 4.495 4.345 4.181 3.989 3.773 3.529 3.244 2.916 2.519 2.019 1.340 0.000 0.000 0.000 0.000
 1221 5.375 5.353 5.308 5.245 5.168 5.078 4.977 4.866 4.748 4.631 4.499 4.347 4.176 3.982 3.760 3.503 3.212 2.866 2.449 1.914 1.137 0.000 0.000 0.000 0.000
 1222 5.389 5.367 5.322 5.259 5.182 5.091 4.990 4.878 4.761 4.640 4.507 4.353 4.179 3.982 3.751 3.488 3.187 2.826 2.387 1.811 0.899 0.000 0.000 0.000 0.000
 1223 5.406 5.385 5.340 5.276 5.199 5.109 5.007 4.895 4.775 4.656 4.520 4.366 4.187 3.987 3.757 3.487 3.176 2.805 2.347 1.735 0.682 0.000 0.000 0.000 0.000
 1224 5.426 5.405 5.360 5.297 5.220 5.129 5.028 4.915 4.796 4.675 4.542 4.385 4.206 4.004 3.768 3.501 3.183 2.809 2.343 1.715 0.581 0.000 0.000 0.000 0.000
 1225 5.449 5.428 5.382 5.320 5.243 5.153 5.052 4.939 4.821 4.702 4.566 4.412 4.233 4.031 3.797 3.531 3.216 2.842 2.377 1.760 0.695 0.000 0.000 0.000 0.000
 1226 5.473 5.452 5.407 5.345 5.269 5.178 5.079 4.966 4.850 4.731 4.597 4.445 4.269 4.069 3.839 3.575 3.271 2.903 2.457 1.873 0.969 0.000 0.000 0.000 0.000
 1227 5.499 5.477 5.433 5.371 5.296 5.207 5.107 4.998 4.881 4.766 4.632 4.483 4.309 4.114 3.890 3.636 3.341 2.992 2.572 2.036 1.238 0.000 0.000 0.000 0.000
 1228 5.524 5.503 5.459 5.398 5.322 5.235 5.137 5.028 4.913 4.799 4.670 4.523 4.354 4.167 3.951 3.707 3.422 3.098 2.704 2.220 1.550 0.000 0.000 0.000 0.000
 1229 5.550 5.529 5.485 5.424 5.350 5.262 5.166 5.061 4.946 4.834 4.709 4.566 4.405 4.221 4.014 3.782 3.514 3.204 2.845 2.401 1.831 0.908 0.000 0.000 0.000
 1230 5.575 5.554 5.510 5.450 5.376 5.291 5.195 5.091 4.981 4.869 4.748 4.610 4.453 4.278 4.079 3.857 3.606 3.313 2.977 2.573 2.075 1.366 0.000 0.000 0.000
 1231 5.599 5.578 5.534 5.475 5.401 5.317 5.223 5.122 5.013 4.903 4.784 4.648 4.499 4.329 4.139 3.926 3.685 3.411 3.097 2.725 2.278 1.684 0.645 0.000 0.000
 1232 5.621 5.600 5.556 5.497 5.425 5.341 5.250 5.148 5.041 4.935 4.818 4.688 4.539 4.374 4.190 3.987 3.756 3.495 3.197 2.849 2.440 1.913 1.136 0.000 0.000
 1233 5.641 5.620 5.576 5.518 5.446 5.363 5.272 5.172 5.067 4.961 4.848 4.721 4.577 4.415 4.234 4.037 3.813 3.559 3.272 2.944 2.552 2.073 1.404 0.000 0.000
 1234 5.659 5.638 5.595 5.536 5.465 5.383 5.292 5.193 5.089 4.984 4.869 4.745 4.603 4.444 4.269 4.071 3.854 3.604 3.328 3.008 2.629 2.172 1.559 0.348 0.000
 1235 5.674 5.653 5.610 5.552 5.482 5.399 5.309 5.210 5.106 5.002 4.889 4.764 4.622 4.463 4.288 4.094 3.876 3.630 3.354 3.038 2.663 2.211 1.612 0.553 0.000
 1236 5.687 5.666 5.623 5.565 5.494 5.413 5.321 5.223 5.116 5.012 4.899 4.774 4.630 4.473 4.295 4.101 3.883 3.634 3.354 3.030 2.655 2.194 1.580 0.428 0.000
