Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
  967 9.994 9.994 9.994 9.994 9.994 9.994 9.682 9.177 8.798 8.429 8.049 7.641 7.194 6.692 6.123 5.462 4.668 3.661 2.172 0.000 0.000 0.000 0.000 0.000 0.000
  968 9.994 9.994 9.994 9.994 9.994 9.994 9.794 9.229 8.841 8.474 8.093 7.682 7.228 6.715 6.119 5.411 4.523 3.324 0.979 0.000 0.000 0.000 0.000 0.000 0.000
  969 9.994 9.994 9.994 9.994 9.994 9.994 9.892 9.256 8.865 8.496 8.113 7.703 7.245 6.724 6.117 5.384 4.445 3.099 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  970 9.994 9.994 9.994 9.994 9.994 9.994 9.924 9.255 8.861 8.488 8.105 7.692 7.233 6.714 6.107 5.374 4.445 3.138 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  971 9.994 9.994 9.994 9.994 9.994 9.994 9.828 9.228 8.832 8.456 8.068 7.655 7.196 6.683 6.088 5.389 4.531 3.396 1.434 0.000 0.000 0.000 0.000 0.000 0.000
  972 9.995 9.995 9.995 9.995 9.995 9.995 9.722 9.177 8.781 8.405 8.013 7.598 7.148 6.646 6.083 5.434 4.670 3.725 2.392 0.000 0.000 0.000 0.000 0.000 0.000
  973 9.995 9.995 9.995 9.995 9.995 9.995 9.608 9.108 8.717 8.339 7.953 7.545 7.105 6.627 6.099 5.510 4.834 4.038 3.028 1.409 0.000 0.000 0.000 0.000 0.000
  974 9.995 9.995 9.995 9.995 9.995 9.995 9.501 9.036 8.652 8.278 7.898 7.499 7.079 6.626 6.136 5.597 4.994 4.309 3.489 2.400 0.000 0.000 0.000 0.000 0.000
  975 9.995 9.995 9.995 9.995 9.995 9.995 9.404 8.966 8.589 8.224 7.855 7.470 7.070 6.640 6.183 5.691 5.145 4.535 3.832 2.972 1.727 0.000 0.000 0.000 0.000
  976 9.995 9.995 9.995 9.995 9.995 9.995 9.324 8.907 8.540 8.184 7.825 7.455 7.068 6.663 6.234 5.774 5.271 4.719 4.095 3.359 2.411 0.605 0.000 0.000 0.000
  977 9.995 9.995 9.995 9.995 9.995 9.995 9.263 8.861 8.502 8.155 7.807 7.449 7.079 6.693 6.282 5.846 5.374 4.861 4.286 3.623 2.813 1.651 0.000 0.000 0.000
  978 9.995 9.995 9.995 9.995 9.995 9.881 9.220 8.828 8.479 8.138 7.796 7.449 7.089 6.714 6.317 5.901 5.449 4.957 4.412 3.797 3.063 2.083 0.000 0.000 0.000
  979 9.995 9.995 9.995 9.995 9.995 9.775 9.194 8.811 8.465 8.130 7.793 7.451 7.096 6.729 6.344 5.931 5.492 5.014 4.489 3.893 3.193 2.298 0.610 0.000 0.000
  980 9.995 9.995 9.995 9.995 9.995 9.746 9.185 8.806 8.462 8.128 7.796 7.454 7.101 6.737 6.352 5.942 5.506 5.036 4.510 3.927 3.236 2.354 0.806 0.000 0.000
  981 9.994 9.994 9.994 9.994 9.994 9.762 9.192 8.813 8.469 8.133 7.799 7.457 7.102 6.735 6.347 5.934 5.492 5.014 4.485 3.885 3.181 2.268 0.462 0.000 0.000
  982 9.994 9.994 9.994 9.994 9.994 9.830 9.217 8.832 8.486 8.149 7.808 7.459 7.102 6.724 6.327 5.905 5.449 4.954 4.409 3.785 3.035 2.033 0.000 0.000 0.000
  983 9.993 9.993 9.993 9.993 9.993 9.993 9.254 8.862 8.512 8.169 7.822 7.469 7.096 6.707 6.299 5.861 5.382 4.865 4.283 3.607 2.781 1.560 0.000 0.000 0.000
  984 9.993 9.993 9.993 9.993 9.993 9.993 9.306 8.906 8.547 8.199 7.844 7.479 7.096 6.694 6.263 5.799 5.297 4.734 4.102 3.354 2.380 0.309 0.000 0.000 0.000
  985 9.992 9.992 9.992 9.992 9.992 9.992 9.367 8.955 8.593 8.237 7.876 7.500 7.103 6.682 6.227 5.732 5.189 4.580 3.869 3.001 1.731 0.000 0.000 0.000 0.000
  986 9.991 9.991 9.991 9.991 9.991 9.991 9.433 9.009 8.644 8.286 7.917 7.532 7.119 6.676 6.195 5.666 5.073 4.392 3.579 2.507 0.000 0.000 0.000 0.000 0.000
  987 9.991 9.991 9.991 9.991 9.991 9.991 9.497 9.062 8.695 8.336 7.965 7.570 7.148 6.686 6.176 5.605 4.952 4.182 3.221 1.771 0.000 0.000 0.000 0.000 0.000
  988 9.990 9.990 9.990 9.990 9.990 9.990 9.552 9.107 8.740 8.381 8.010 7.613 7.180 6.705 6.171 5.560 4.846 3.976 2.802 0.000 0.000 0.000 0.000 0.000 0.000
  989 9.989 9.989 9.989 9.989 9.989 9.989 9.590 9.138 8.774 8.419 8.047 7.651 7.218 6.732 6.181 5.538 4.768 3.794 2.362 0.000 0.000 0.000 0.000 0.000 0.000
  990 9.989 9.989 9.989 9.989 9.989 9.989 9.605 9.153 8.791 8.439 8.070 7.675 7.241 6.754 6.194 5.536 4.732 3.683 2.038 0.000 0.000 0.000 0.000 0.000 0.000
  991 9.988 9.988 9.988 9.988 9.988 9.988 9.593 9.150 8.791 8.441 8.073 7.681 7.246 6.763 6.206 5.551 4.743 3.694 2.037 0.000 0.000 0.000 0.000 0.000 0.000
  992 9.988 9.988 9.988 9.988 9.988 9.988 9.558 9.128 8.774 8.422 8.059 7.669 7.240 6.759 6.213 5.571 4.800 3.819 2.360 0.000 0.000 0.000 0.000 0.000 0.000
  993 9.987 9.987 9.987 9.987 9.987 9.987 9.510 9.095 8.741 8.394 8.031 7.644 7.219 6.749 6.218 5.610 4.890 4.005 2.794 0.000 0.000 0.000 0.000 0.000 0.000
  994 9.987 9.987 9.987 9.987 9.987 9.987 9.453 9.053 8.702 8.356 7.995 7.612 7.197 6.740 6.233 5.663 4.996 4.208 3.198 1.607 0.000 0.000 0.000 0.000 0.000
  995 9.987 9.987 9.987 9.987 9.987 9.987 9.396 9.008 8.660 8.317 7.960 7.582 7.177 6.739 6.255 5.716 5.107 4.401 3.538 2.357 0.000 0.000 0.000 0.000 0.000
  996 9.987 9.987 9.987 9.987 9.987 9.987 9.341 8.964 8.619 8.280 7.929 7.560 7.168 6.741 6.283 5.776 5.213 4.571 3.807 2.843 1.263 0.000 0.000 0.000 0.000
  997 9.986 9.986 9.986 9.986 9.986 9.986 9.294 8.923 8.584 8.248 7.902 7.541 7.161 6.751 6.310 5.834 5.302 4.706 4.022 3.182 2.013 0.000 0.000 0.000 0.000
  998 9.986 9.986 9.986 9.986 9.986 9.811 9.256 8.891 8.554 8.224 7.882 7.531 7.158 6.764 6.338 5.881 5.379 4.819 4.184 3.420 2.429 0.313 0.000 0.000 0.000
  999 9.986 9.986 9.986 9.986 9.986 9.739 9.228 8.867 8.534 8.206 7.869 7.523 7.157 6.771 6.360 5.916 5.433 4.895 4.294 3.582 2.689 1.268 0.000 0.000 0.000
 1000 9.986 9.986 9.986 9.986 9.986 9.704 9.208 8.852 8.520 8.192 7.860 7.515 7.157 6.777 6.371 5.936 5.467 4.943 4.357 3.677 2.830 1.588 0.000 0.000 0.000
 1001 9.985 9.985 9.985 9.985 9.985 9.694 9.202 8.844 8.513 8.187 7.856 7.514 7.154 6.776 6.377 5.945 5.479 4.959 4.384 3.712 2.890 1.697 0.000 0.000 0.000
 1002 9.985 9.985 9.985 9.985 9.985 9.710 9.206 8.845 8.512 8.185 7.853 7.509 7.151 6.770 6.368 5.936 5.467 4.950 4.367 3.696 2.861 1.650 0.000 0.000 0.000
 1003 9.985 9.985 9.985 9.985 9.985 9.752 9.219 8.852 8.518 8.188 7.853 7.504 7.144 6.763 6.355 5.917 5.441 4.914 4.320 3.628 2.764 1.451 0.000 0.000 0.000
 1004 9.984 9.984 9.984 9.984 9.984 9.837 9.242 8.870 8.529 8.195 7.856 7.505 7.138 6.749 6.332 5.884 5.395 4.853 4.237 3.513 2.585 1.008 0.000 0.000 0.000
 1005 9.984 9.984 9.984 9.984 9.984 9.984 9.272 8.891 8.545 8.207 7.863 7.504 7.129 6.730 6.307 5.843 5.338 4.771 4.124 3.348 2.319 0.000 0.000 0.000 0.000
 1006 9.984 9.984 9.984 9.984 9.984 9.984 9.310 8.917 8.567 8.224 7.873 7.508 7.123 6.715 6.275 5.799 5.266 4.671 3.982 3.139 1.944 0.000 0.000 0.000 0.000
 1007 9.983 9.983 9.983 9.983 9.983 9.983 9.354 8.949 8.590 8.241 7.884 7.514 7.122 6.701 6.249 5.748 5.195 4.564 3.819 2.883 1.396 0.000 0.000 0.000 0.000
 1008 9.983 9.983 9.983 9.983 9.983 9.983 9.399 8.980 8.616 8.264 7.901 7.525 7.122 6.688 6.218 5.701 5.118 4.448 3.642 2.582 0.000 0.000 0.000 0.000 0.000
 1009 9.982 9.982 9.982 9.982 9.982 9.982 9.443 9.009 8.640 8.283 7.918 7.534 7.125 6.682 6.198 5.659 5.046 4.336 3.459 2.242 0.000 0.000 0.000 0.000 0.000
 1010 9.982 9.982 9.982 9.982 9.982 9.982 9.482 9.036 8.662 8.301 7.932 7.544 7.129 6.676 6.180 5.622 4.986 4.233 3.287 1.873 0.000 0.000 0.000 0.000 0.000
 1011 9.982 9.982 9.982 9.982 9.982 9.982 9.514 9.055 8.679 8.316 7.942 7.552 7.132 6.676 6.169 5.595 4.939 4.151 3.136 1.505 0.000 0.000 0.000 0.000 0.000
 1012 9.982 9.982 9.982 9.982 9.982 9.982 9.537 9.068 8.688 8.325 7.952 7.557 7.135 6.673 6.160 5.580 4.907 4.094 3.030 1.181 0.000 0.000 0.000 0.000 0.000
 1013 9.981 9.981 9.981 9.981 9.981 9.981 9.546 9.074 8.694 8.329 7.956 7.562 7.137 6.673 6.156 5.570 4.890 4.066 2.980 0.989 0.000 0.000 0.000 0.000 0.000
 1014 9.981 9.981 9.981 9.981 9.981 9.981 9.549 9.074 8.694 8.329 7.954 7.559 7.137 6.673 6.156 5.570 4.890 4.066 2.980 0.989 0.000 0.000 0.000 0.000 0.000
 1015 9.981 9.981 9.981 9.981 9.981 9.981 9.539 9.068 8.689 8.324 7.950 7.558 7.136 6.672 6.161 5.578 4.905 4.088 3.025 1.143 0.000 0.000 0.000 0.000 0.000
 1016 9.981 9.981 9.981 9.981 9.981 9.981 9.522 9.059 8.681 8.318 7.945 7.555 7.135 6.673 6.166 5.592 4.926 4.127 3.094 1.366 0.000 0.000 0.000 0.000 0.000
 1017 9.981 9.981 9.981 9.981 9.981 9.981 9.503 9.047 8.672 8.309 7.939 7.550 7.132 6.676 6.171 5.607 4.954 4.177 3.178 1.603 0.000 0.000 0.000 0.000 0.000
 1018 9.981 9.981 9.981 9.981 9.981 9.981 9.481 9.034 8.662 8.301 7.932 7.544 7.132 6.678 6.182 5.625 4.985 4.229 3.271 1.825 0.000 0.000 0.000 0.000 0.000
 1019 9.981 9.981 9.981 9.981 9.981 9.981 9.458 9.021 8.651 8.293 7.926 7.541 7.131 6.685 6.195 5.647 5.021 4.286 3.363 2.029 0.000 0.000 0.000 0.000 0.000
 1020 9.981 9.981 9.981 9.981 9.981 9.981 9.434 9.005 8.640 8.284 7.919 7.538 7.133 6.691 6.206 5.667 5.058 4.341 3.456 2.215 0.000 0.000 0.000 0.000 0.000
 1021 9.981 9.981 9.981 9.981 9.981 9.981 9.410 8.989 8.629 8.276 7.916 7.535 7.132 6.697 6.219 5.693 5.093 4.398 3.550 2.389 0.000 0.000 0.000 0.000 0.000
 1022 9.981 9.981 9.981 9.981 9.981 9.981 9.386 8.975 8.616 8.268 7.909 7.535 7.135 6.706 6.240 5.716 5.134 4.460 3.642 2.562 0.000 0.000 0.000 0.000 0.000
 1023 9.981 9.981 9.981 9.981 9.981 9.981 9.360 8.958 8.606 8.257 7.902 7.530 7.138 6.714 6.253 5.746 5.176 4.524 3.741 2.725 0.885 0.000 0.000 0.000 0.000
 1024 9.981 9.981 9.981 9.981 9.981 9.981 9.337 8.943 8.594 8.249 7.897 7.529 7.142 6.723 6.272 5.773 5.221 4.586 3.837 2.885 1.361 0.000 0.000 0.000 0.000
 1025 9.981 9.981 9.981 9.981 9.981 9.981 9.312 8.926 8.580 8.239 7.890 7.529 7.145 6.732 6.288 5.803 5.264 4.650 3.932 3.036 1.706 0.000 0.000 0.000 0.000
 1026 9.981 9.981 9.981 9.981 9.981 9.981 9.289 8.910 8.568 8.230 7.886 7.527 7.147 6.745 6.308 5.832 5.306 4.711 4.023 3.175 1.981 0.000 0.000 0.000 0.000
 1027 9.981 9.981 9.981 9.981 9.981 9.954 9.268 8.896 8.556 8.223 7.880 7.526 7.152 6.752 6.326 5.856 5.344 4.766 4.101 3.297 2.204 0.000 0.000 0.000 0.000
 1028 9.981 9.981 9.981 9.981 9.981 9.826 9.251 8.883 8.547 8.215 7.876 7.525 7.158 6.764 6.338 5.880 5.378 4.818 4.172 3.396 2.380 0.000 0.000 0.000 0.000
 1029 9.982 9.982 9.982 9.982 9.982 9.776 9.238 8.874 8.541 8.211 7.875 7.526 7.161 6.769 6.349 5.901 5.402 4.853 4.222 3.474 2.500 0.636 0.000 0.000 0.000
 1030 9.982 9.982 9.982 9.982 9.982 9.750 9.229 8.871 8.538 8.208 7.873 7.524 7.161 6.775 6.362 5.911 5.418 4.873 4.253 3.513 2.564 0.893 0.000 0.000 0.000
 1031 9.982 9.982 9.982 9.982 9.982 9.745 9.229 8.869 8.539 8.209 7.875 7.528 7.163 6.774 6.360 5.912 5.423 4.874 4.254 3.518 2.574 0.921 0.000 0.000 0.000
 1032 9.983 9.983 9.983 9.983 9.983 9.760 9.237 8.876 8.545 8.213 7.878 7.529 7.164 6.773 6.356 5.902 5.409 4.860 4.229 3.481 2.515 0.710 0.000 0.000 0.000
 1033 9.983 9.983 9.983 9.983 9.983 9.802 9.252 8.887 8.555 8.224 7.885 7.531 7.164 6.770 6.344 5.884 5.378 4.818 4.172 3.396 2.371 0.000 0.000 0.000 0.000
 1034 9.983 9.983 9.983 9.983 9.983 9.902 9.276 8.908 8.570 8.236 7.896 7.537 7.162 6.757 6.329 5.856 5.337 4.752 4.075 3.251 2.125 0.000 0.000 0.000 0.000
 1035 9.984 9.984 9.984 9.984 9.984 9.984 9.307 8.934 8.594 8.255 7.910 7.545 7.163 6.750 6.304 5.815 5.272 4.655 3.941 3.041 1.715 0.000 0.000 0.000 0.000
 1036 9.984 9.984 9.984 9.984 9.984 9.984 9.349 8.966 8.622 8.280 7.930 7.560 7.168 6.741 6.281 5.770 5.198 4.538 3.759 2.743 0.924 0.000 0.000 0.000 0.000
 1037 9.984 9.984 9.984 9.984 9.984 9.984 9.396 9.003 8.656 8.311 7.954 7.578 7.173 6.736 6.254 5.715 5.109 4.400 3.526 2.325 0.000 0.000 0.000 0.000 0.000
 1038 9.985 9.985 9.985 9.985 9.985 9.985 9.448 9.043 8.690 8.342 7.981 7.600 7.185 6.734 6.233 5.666 5.012 4.235 3.243 1.705 0.000 0.000 0.000 0.000 0.000
 1039 9.985 9.985 9.985 9.985 9.985 9.985 9.499 9.079 8.721 8.373 8.010 7.620 7.200 6.738 6.216 5.621 4.921 4.064 2.917 0.468 0.000 0.000 0.000 0.000 0.000
 1040 9.985 9.985 9.985 9.985 9.985 9.985 9.544 9.110 8.751 8.399 8.032 7.642 7.215 6.742 6.206 5.582 4.842 3.910 2.589 0.000 0.000 0.000 0.000 0.000 0.000
 1041 9.986 9.986 9.986 9.986 9.986 9.986 9.577 9.130 8.766 8.412 8.045 7.652 7.223 6.739 6.197 5.557 4.787 3.806 2.340 0.000 0.000 0.000 0.000 0.000 0.000
 1042 9.986 9.986 9.986 9.986 9.986 9.986 9.592 9.134 8.769 8.413 8.044 7.647 7.215 6.731 6.183 5.543 4.769 3.784 2.311 0.000 0.000 0.000 0.000 0.000 0.000
 1043 9.987 9.987 9.987 9.987 9.987 9.987 9.580 9.124 8.756 8.397 8.025 7.631 7.198 6.718 6.175 5.549 4.795 3.860 2.527 0.000 0.000 0.000 0.000 0.000 0.000
 1044 9.988 9.988 9.988 9.988 9.988 9.988 9.547 9.097 8.727 8.365 7.994 7.597 7.170 6.697 6.169 5.565 4.861 4.008 2.873 0.460 0.000 0.000 0.000 0.000 0.000
 1045 9.989 9.989 9.989 9.989 9.989 9.989 9.496 9.058 8.688 8.327 7.956 7.561 7.141 6.682 6.175 5.605 4.958 4.195 3.230 1.796 0.000 0.000 0.000 0.000 0.000
 1046 9.989 9.989 9.989 9.989 9.989 9.989 9.435 9.008 8.639 8.282 7.913 7.527 7.117 6.675 6.193 5.664 5.068 4.383 3.563 2.474 0.000 0.000 0.000 0.000 0.000
 1047 9.990 9.990 9.990 9.990 9.990 9.990 9.372 8.957 8.592 8.238 7.875 7.499 7.101 6.678 6.223 5.728 5.179 4.562 3.843 2.952 1.626 0.000 0.000 0.000 0.000
 1048 9.991 9.991 9.991 9.991 9.991 9.991 9.313 8.909 8.550 8.201 7.847 7.479 7.097 6.689 6.258 5.791 5.282 4.716 4.073 3.301 2.293 0.000 0.000 0.000 0.000
 1049 9.992 9.992 9.992 9.992 9.992 9.992 9.262 8.868 8.515 8.172 7.824 7.468 7.098 6.706 6.292 5.847 5.369 4.841 4.247 3.556 2.700 1.395 0.000 0.000 0.000
 1050 9.992 9.992 9.992 9.992 9.992 9.868 9.224 8.839 8.489 8.152 7.812 7.463 7.100 6.719 6.320 5.894 5.432 4.933 4.373 3.737 2.966 1.906 0.000 0.000 0.000
 1051 9.993 9.993 9.993 9.993 9.993 9.784 9.200 8.819 8.474 8.141 7.802 7.458 7.103 6.730 6.340 5.923 5.474 4.993 4.452 3.845 3.120 2.162 0.000 0.000 0.000
 1052 9.993 9.993 9.993 9.993 9.993 9.765 9.192 8.812 8.469 8.134 7.797 7.458 7.103 6.733 6.345 5.931 5.489 5.012 4.482 3.883 3.170 2.257 0.361 0.000 0.000
 1053 9.994 9.994 9.994 9.994 9.994 9.795 9.200 8.817 8.471 8.136 7.798 7.455 7.098 6.728 6.334 5.921 5.479 4.994 4.457 3.854 3.133 2.202 0.000 0.000 0.000
 1054 9.994 9.994 9.994 9.994 9.994 9.925 9.228 8.836 8.486 8.145 7.802 7.451 7.088 6.713 6.314 5.888 5.432 4.933 4.385 3.753 2.999 1.970 0.000 0.000 0.000
 1055 9.994 9.994 9.994 9.994 9.994 9.994 9.271 8.869 8.510 8.162 7.811 7.453 7.080 6.692 6.275 5.836 5.358 4.834 4.251 3.576 2.737 1.494 0.000 0.000 0.000
 1056 9.995 9.995 9.995 9.995 9.995 9.995 9.335 8.915 8.548 8.190 7.831 7.459 7.072 6.664 6.230 5.763 5.254 4.691 4.056 3.296 2.309 0.000 0.000 0.000 0.000
 1057 9.995 9.995 9.995 9.995 9.995 9.995 9.417 8.975 8.599 8.232 7.863 7.478 7.073 6.644 6.177 5.676 5.123 4.503 3.784 2.888 1.550 0.000 0.000 0.000 0.000
 1058 9.995 9.995 9.995 9.995 9.995 9.995 9.515 9.046 8.661 8.287 7.906 7.509 7.084 6.628 6.133 5.584 4.972 4.269 3.418 2.273 0.000 0.000 0.000 0.000 0.000
 1059 9.994 9.994 9.994 9.994 9.994 9.994 9.626 9.119 8.728 8.351 7.963 7.555 7.113 6.629 6.096 5.497 4.807 3.984 2.928 1.106 0.000 0.000 0.000 0.000 0.000
 1060 9.994 9.994 9.994 9.994 9.994 9.994 9.748 9.187 8.792 8.412 8.024 7.610 7.158 6.650 6.081 5.423 4.642 3.661 2.241 0.000 0.000 0.000 0.000 0.000 0.000
 1061 9.994 9.994 9.994 9.994 9.994 9.994 9.868 9.236 8.839 8.463 8.075 7.660 7.203 6.684 6.086 5.378 4.503 3.329 1.157 0.000 0.000 0.000 0.000 0.000 0.000
 1062 9.994 9.994 9.994 9.994 9.994 9.994 9.994 9.262 8.866 8.492 8.107 7.694 7.234 6.713 6.103 5.367 4.428 3.096 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1063 9.994 9.994 9.994 9.994 9.994 9.994 9.914 9.257 8.862 8.492 8.108 7.696 7.238 6.717 6.113 5.380 4.445 3.116 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1064 9.994 9.994 9.994 9.994 9.994 9.994 9.788 9.223 8.835 8.464 8.083 7.668 7.216 6.702 6.113 5.411 4.543 3.383 1.315 0.000 0.000 0.000 0.000 0.000 0.000
 1065 9.994 9.994 9.994 9.994 9.994 9.994 9.665 9.166 8.784 8.416 8.032 7.624 7.179 6.680 6.120 5.471 4.701 3.737 2.374 0.000 0.000 0.000 0.000 0.000 0.000
 1066 9.995 9.995 9.995 9.995 9.995 9.995 9.547 9.094 8.720 8.353 7.978 7.577 7.142 6.670 6.145 5.552 4.882 4.080 3.066 1.442 0.000 0.000 0.000 0.000 0.000
 1067 9.995 9.995 9.995 9.995 9.995 9.995 9.441 9.020 8.654 8.294 7.925 7.537 7.122 6.677 6.190 5.657 5.061 4.377 3.567 2.499 0.000 0.000 0.000 0.000 0.000
 1068 9.995 9.995 9.995 9.995 9.995 9.995 9.345 8.949 8.593 8.243 7.886 7.510 7.118 6.699 6.247 5.762 5.226 4.627 3.942 3.106 1.946 0.000 0.000 0.000 0.000
 1069 9.995 9.995 9.995 9.995 9.995 9.905 9.266 8.888 8.544 8.204 7.860 7.500 7.124 6.730 6.310 5.859 5.371 4.832 4.227 3.520 2.634 1.231 0.000 0.000 0.000
 1070 9.995 9.995 9.995 9.995 9.995 9.700 9.205 8.842 8.508 8.179 7.843 7.499 7.141 6.766 6.369 5.940 5.488 4.993 4.441 3.809 3.059 2.052 0.000 0.000 0.000
 1071 9.995 9.995 9.995 9.995 9.995 9.617 9.161 8.809 8.484 8.162 7.838 7.504 7.157 6.795 6.413 6.009 5.577 5.107 4.589 4.009 3.330 2.479 1.096 0.000 0.000
 1072 9.995 9.995 9.995 9.995 9.995 9.566 9.134 8.791 8.470 8.155 7.837 7.509 7.171 6.817 6.447 6.055 5.637 5.181 4.686 4.130 3.494 2.709 1.583 0.000 0.000
 1073 9.995 9.995 9.995 9.995 9.995 9.542 9.121 8.784 8.467 8.154 7.838 7.514 7.178 6.830 6.463 6.074 5.663 5.213 4.730 4.182 3.562 2.805 1.754 0.000 0.000
 1074 9.995 9.995 9.995 9.995 9.995 9.543 9.123 8.786 8.471 8.159 7.843 7.517 7.182 6.831 6.463 6.072 5.657 5.211 4.720 4.172 3.540 2.773 1.698 0.000 0.000
 1075 9.994 9.994 9.994 9.994 9.994 9.565 9.141 8.801 8.483 8.168 7.848 7.519 7.179 6.822 6.446 6.052 5.626 5.167 4.660 4.097 3.439 2.624 1.405 0.000 0.000
 1076 9.994 9.994 9.994 9.994 9.994 9.613 9.171 8.826 8.504 8.183 7.857 7.522 7.171 6.804 6.416 6.009 5.564 5.083 4.550 3.946 3.238 2.320 0.562 0.000 0.000
 1077 9.994 9.994 9.994 9.994 9.994 9.692 9.214 8.862 8.532 8.207 7.871 7.526 7.164 6.786 6.377 5.945 5.476 4.963 4.385 3.725 2.920 1.784 0.000 0.000 0.000
 1078 9.993 9.993 9.993 9.993 9.993 9.808 9.269 8.908 8.572 8.238 7.895 7.537 7.162 6.763 6.334 5.870 5.365 4.805 4.170 3.414 2.440 0.500 0.000 0.000 0.000
 1079 9.993 9.993 9.993 9.993 9.993 9.993 9.333 8.961 8.620 8.281 7.930 7.560 7.166 6.744 6.286 5.788 5.236 4.612 3.885 2.981 1.643 0.000 0.000 0.000 0.000
 1080 9.992 9.992 9.992 9.992 9.992 9.992 9.404 9.020 8.674 8.329 7.970 7.589 7.181 6.738 6.251 5.710 5.100 4.387 3.528 2.367 0.000 0.000 0.000 0.000 0.000
 1081 9.991 9.991 9.991 9.991 9.991 9.991 9.475 9.074 8.727 8.378 8.017 7.629 7.210 6.745 6.223 5.637 4.957 4.140 3.088 1.332 0.000 0.000 0.000 0.000 0.000
 1082 9.991 9.991 9.991 9.991 9.991 9.991 9.538 9.122 8.770 8.421 8.060 7.668 7.238 6.760 6.215 5.585 4.834 3.889 2.556 0.000 0.000 0.000 0.000 0.000 0.000
 1083 9.991 9.991 9.991 9.991 9.991 9.991 9.589 9.155 8.799 8.451 8.086 7.693 7.261 6.775 6.212 5.550 4.739 3.676 1.996 0.000 0.000 0.000 0.000 0.000 0.000
 1084 9.990 9.990 9.990 9.990 9.990 9.990 9.617 9.170 8.811 8.461 8.095 7.701 7.266 6.772 6.206 5.532 4.698 3.577 1.673 0.000 0.000 0.000 0.000 0.000 0.000
 1085 9.990 9.990 9.990 9.990 9.990 9.990 9.619 9.163 8.803 8.449 8.082 7.685 7.248 6.756 6.190 5.526 4.705 3.627 1.883 0.000 0.000 0.000 0.000 0.000 0.000
 1086 9.990 9.990 9.990 9.990 9.990 9.990 9.594 9.141 8.774 8.418 8.047 7.648 7.213 6.727 6.176 5.534 4.763 3.792 2.383 0.000 0.000 0.000 0.000 0.000 0.000
 1087 9.990 9.990 9.990 9.990 9.990 9.990 9.547 9.100 8.733 8.371 8.000 7.603 7.173 6.698 6.167 5.566 4.859 4.006 2.878 0.567 0.000 0.000 0.000 0.000 0.000
 1088 9.990 9.990 9.990 9.990 9.990 9.990 9.490 9.053 8.683 8.322 7.953 7.558 7.136 6.679 6.175 5.611 4.971 4.219 3.288 1.926 0.000 0.000 0.000 0.000 0.000
 1089 9.990 9.990 9.990 9.990 9.990 9.990 9.428 9.001 8.632 8.273 7.906 7.520 7.111 6.671 6.192 5.666 5.083 4.409 3.615 2.567 0.324 0.000 0.000 0.000 0.000
 1090 9.990 9.990 9.990 9.990 9.990 9.990 9.370 8.951 8.586 8.230 7.867 7.491 7.096 6.675 6.220 5.725 5.183 4.569 3.862 2.982 1.703 0.000 0.000 0.000 0.000
 1091 9.990 9.990 9.990 9.990 9.990 9.990 9.321 8.909 8.547 8.195 7.840 7.473 7.085 6.680 6.246 5.776 5.264 4.697 4.046 3.270 2.241 0.000 0.000 0.000 0.000
 1092 9.990 9.990 9.990 9.990 9.990 9.990 9.285 8.879 8.519 8.170 7.820 7.459 7.084 6.688 6.268 5.817 5.328 4.786 4.177 3.457 2.551 1.027 0.000 0.000 0.000
 1093 9.990 9.990 9.990 9.990 9.990 9.990 9.262 8.858 8.501 8.154 7.808 7.450 7.080 6.691 6.280 5.841 5.366 4.842 4.256 3.568 2.720 1.447 0.000 0.000 0.000
 1094 9.989 9.989 9.989 9.989 9.989 9.989 9.253 8.849 8.492 8.145 7.799 7.445 7.077 6.691 6.283 5.848 5.379 4.862 4.280 3.612 2.781 1.574 0.000 0.000 0.000
 1095 9.989 9.989 9.989 9.989 9.989 9.989 9.260 8.852 8.493 8.146 7.798 7.442 7.072 6.686 6.278 5.839 5.367 4.847 4.261 3.585 2.746 1.499 0.000 0.000 0.000
 1096 9.989 9.989 9.989 9.989 9.989 9.989 9.283 8.867 8.503 8.155 7.802 7.439 7.067 6.676 6.259 5.814 5.328 4.797 4.196 3.496 2.611 1.198 0.000 0.000 0.000
 1097 9.988 9.988 9.988 9.988 9.988 9.988 9.318 8.892 8.522 8.166 7.810 7.445 7.060 6.660 6.234 5.771 5.272 4.719 4.088 3.340 2.366 0.195 0.000 0.000 0.000
 1098 9.988 9.988 9.988 9.988 9.988 9.988 9.368 8.926 8.551 8.188 7.825 7.449 7.059 6.643 6.203 5.724 5.198 4.610 3.937 3.113 1.969 0.000 0.000 0.000 0.000
 1099 9.987 9.987 9.987 9.987 9.987 9.987 9.426 8.968 8.587 8.218 7.849 7.466 7.061 6.632 6.168 5.667 5.111 4.480 3.735 2.803 1.304 0.000 0.000 0.000 0.000
